Num,Review,,,,
273,"., 10 Dec 2017I don't like the Iris scanner on the S8's ..... not for me.....Will never use it. 

But in f... moreGet over the notch, i've been using X for month now and it's not a problem. It doesn't cut out anything important it's called ""safe area"". Thanks to notch we have bigger screen in smaller compact size phone. And the notch makes the screen feel very big",,,,
274,"TheLostWanderer, 10 Dec 2017Yep, iris scanner IS crappy, and iPhone X face ID too... I pretty much hate all ""features"" lik... moreI don't like the Iris scanner on the S8's ..... not for me.....Will never use it. 
 
But in fairness, it's there, I have other choices to unlock or whatever......
 
And the most important thing is ..... It didn't require a a significant proportion of the screen being cut out of it.....at least I have a screen without a notch.   ... bad decision by Apple from my perspective  ...I don't like it! ..... and for a number of reasons. 
 
Surely even Apple fans, even real 'dye-in-wool' huge fans can see some downsides to this decision by Apple? Surely? 
 
To Apple Fans I don't say that with any malice.... it's only what I'm thinking. I'm not here to wind you up. I'm genuinly coming to a mobile phone website to share my thoughts and to try and be  open to other  people's opinions. 
 
I seek facts. ",,,,
275,"Please see additional text I wish to add to my post below. 
 
It should read;
 
""The faceID on the IPhone X, while being clever, EDIT - is not perfect. END OF EDIT . IPhone must be congratulated though for their obsessive pursuit to advance technology as should Samsung (although they do get rewarded handsomely but that's an entirely different subject)""?,.
276,10 Dec 2017,TheLostWanderer", iris scanner IS crappy," and iPhone X face ID too... I pretty much hate all """"features"""" lik... moreAgree with you regarding the Iris scanner on the S8's ..... I just don't get on with it. The faceID on the IPhone X", while being clever, and iPhone must be congratulated for their obsessive pursuit to advance technology as should Samsung  (although they do get rewarded handsomely but that's an entirely different subject) 
 ,,,,,
,,,,,
I quite like the fingerprint scanner on the S8's. I use a case (a folio case for protection...... (OMG don't get me started on the durability of flagships....that's a whole different debate) .... Yeah, there's a cut out at the back and my finger naturally goes there as I take the phone from my pocket. I can genuinly have phone locked quicker than having scanner on the front......I feel that (only my opinion) the whole negative hype surrounding it's position is not representative of true opinion out there.....it's over blown.. That said,,,,
 ,,,,,
,,,,,
But ,,,,,
 ,,,,,
,,,,,
I would rather have a scanner on the phone than not.....and I like the bez-less designs and the Manufacturers are at this moment in time are not able to put a figerprint scanner under the screen. So I think it's a great compromise to have it on the back,,,,,
 ,,,,,
,,,,,
The IPhone X doesn't even give you that option, Apple have cut out a bit of the viewing area ( to me one of the, they have cut out a piece of the screen. Now it might look distinctive and great for marketing as it stands out in the crowd ...yeah you will certainly notice it. ......but for me , it's a deal breaker...... big NO, NO. ...not good!! Not good at all and highlight to me that Apple had to make big decision, and I genuinly dont think they got those decisions right. 
 ,,,,,
,,,,,
In Apples defence,,,,,
,,,,,
",.
277,10 Dec 2017,Duel",,,,,
 ,,,,,
,,,,,
How much Screen on Time are you getting? What do you mainly use the phone for? (Average if you can?) How good is the signal?.(average if you can e.g bars,,,,,
 ,,,,,
,,,,,
Pleased for you if you are happy with the battery :) and I'm not here to argue, just want to deal with facts :),,,,
 ,,,,,
,,,,,
"To borrow a line ... """"I come in peace"""" ",,,,,
 ,,,,,
,,,,,
Ok,,,,,
 ,,,,,
,,,,,
"Would you say the battery competes with its flagship rivals? """,,,,,
278,"Duel, 07 Dec 2017I don't think he really care, especially when your video shows how crappy iris scanner is in u... moreYep, iris scanner IS crappy, and iPhone X face ID too... I pretty much hate all ""features"" like that... fingerprint scanner is OK in my opinion, but I don't like that either...",,,,
279,"Really fast and fluid phone, which is to be expected at this price range, but still, the notch is in some people's opinion ugly. But people can always find something wrong with any product. Here it's the notch, with iPhone 8 it's - ""it looks like iPhone 7""... with Galaxy S8 it's ""the fingerprint scanner is back"". Apple made a great product and that's it.
 
I own S8, and don't use either iris scanner, or face ID or fingerprint scanner, I go with password or pattern, I would do the same with iPhone X... in my opinion all the features from above, except fingerprint scanner - are just dumb. But hey, some people might like them.",,,,
280,"ud, 07 Dec 2017go for a LED smart TVYeah a 4K tv, can probably find a high end one for half the price of this phone ",,,,
281,"roam-on, 09 Dec 2017I like apple but what preventing me from spending so much money for this phone is the ""battery... moreBattery life with this is very good",,,,
282,"I like apple but what preventing me from spending so much money for this phone is the ""battery"".  What would you do with a nice phone that would just last for half a day.  I'm a heavy user....",,,,
283,"seriously....spending so much for this phone and they are still using usb 2.0? 
are you kidding me apple that this is the best phone exist?",,,,
284,nice phone,,,,
285,"Anonymous, 07 Dec 2017Accurate. Why do people like to better when is not? Pretand to yourself, but in denying the truth..FYI and @Duel 
 
It's a fact. You can make the Iris scanner on the S8 quicker than was shown in the video.

https://www.sammobile.com/2017/06/23/galaxy-s8-t­ip-get-faster-iris-scanning-with-one-simple-chan­ge/amp/ ",,,,
286,"Anonymous, 07 Dec 2017Accurate. Why do people like to better when is not? Pretand to yourself, but in denying the truth..It's hard to find the truth,as we can all find videos from random people on youtube and tests to support our views (confirmation bias) All that matters at the end of the day is that you are me are happy with the smartphone we have.",,,,
287,"Iels2003, 07 Dec 2017I have strange problem: many people complain that don?t hear me clear during phone. I not mov... moreYour English is fine :)
 
I had a quick look to see if anyone else was experiencing the same issue and indeed a number of people are having exactly the same issue as you (see below) Obviously this does not mean that all IPhone X's have the same problem and looks like it is affecting a limited number of phones. 
 
My advise would be to take it back as soon as possible, the quicker you do this the better. Check out the consumer rights in your country as they may say that they will have to send it away to be fixed BUT you may actually have the option to demand a replacement there and then or your money back. 
 
People should be able to hear you.

https://discussions.apple.com/thread/8148391?sta­rt=0&tstart=0 ",,,,
